,Cellulose_2030,Hemicellulose_2030,Lignin_2030,Cellulose_2040,Hemicellulose_2040,Lignin_2040,Country Code
0,7308990.822589637,4872660.548393091,8324128.4368381975,7312556.859925398,4875037.906616932,8328189.757137259,2.0
1,2476119.8192451997,1650746.5461634665,2820025.349695922,2472553.781909439,1648369.187939626,2815964.029396861,3.0
2,6747913.635450272,4498609.090300181,7685123.862596143,6751479.67278603,4500986.448524021,7689185.182895201,4.0
3,2088155.0388398275,1392103.3592265518,2378176.572012026,2091721.0761755898,1394480.7174503931,2382237.8923110883,5.0
4,2411235.9154275362,1607490.6102850244,2746129.7925702496,2407669.8780917767,1605113.2520611845,2742068.4722711905,6.0
5,1400254.6917406358,933503.1278270906,1594734.5100379463,1403820.7290763913,935880.4860509277,1598795.8303370012,7.0
6,733271.9120477379,488847.94136515853,835115.2331654791,729705.8747119782,486470.5831413189,831053.9128664196,258.0
7,731899.9177474766,487933.27849831776,833552.6841012927,728333.8804117171,485555.92027447803,829491.3638022334,8.0
8,10873580.090257647,7249053.393505098,12383799.547237875,10877146.127593407,7251430.751728939,12387860.867536936,9.0
9,1404857.3759799,936571.5839866,1599976.4559771083,1401291.3386441404,934194.2257627603,1595915.1356780487,1.0
10,2523866.52904295,1682577.6860286333,2874403.546965582,2527432.566378708,1684955.044252472,2878464.8672646396,22.0
11,2545343.872087148,1696895.914724765,2898863.8543214737,2548909.9094229033,1699273.2729486022,2902925.1746205287,10.0
12,132397.55999074184,88265.0399938279,150786.109989456,128831.5226549823,85887.6817699882,146724.78969039652,11.0
13,1664725.9325478093,1109817.2883652062,1895937.867623894,1668291.9698835716,1112194.6465890477,1899999.1879229564,52.0
14,632151.7595074658,421434.50633831054,719950.6149946138,628585.7221717103,419057.14811447356,715889.2946955591,12.0
15,581309.2405652793,387539.49371018616,662046.6350882347,577743.2032295157,385162.13548634376,657985.3147891706,13.0
16,2129137.348895517,1419424.899263678,2424850.8695754497,2132703.386231278,1421802.2574875185,2428912.1898745107,16.0
17,320837.6618430252,213891.7745620168,365398.448210112,317271.62450726697,211514.41633817798,361337.12791105406,14.0
18,834769.1235821638,556512.7490547759,950709.2796352421,838335.1609179234,558890.1072786156,954770.5999343016,57.0
19,246881.89269735536,164587.92846490355,281171.0444608769,243315.85536159982,162210.57024106654,277109.724161822,255.0
20,873517.5730778179,582345.0487185452,994839.4582275148,877083.6104135734,584722.4069423823,998900.7785265697,23.0
21,417087.4381651832,278058.29211012216,475016.2490214586,413521.4008294277,275680.9338862851,470954.9287224037,53.0
22,729651.913879587,486434.609253058,830992.457473974,726085.8765438288,484057.2510292192,826931.1371749161,17.0
23,1744499.433285779,1162999.6221905195,1986791.0212421373,1740933.3959500182,1160622.2639666789,1982729.7009430763,18.0
24,18669182.762196604,12446121.841464402,21262124.812501684,18672748.799532354,12448499.199688237,21266186.13280074,19.0
25,1821217.5672046826,1214145.0448031218,2074164.4515386664,1817651.5298689217,1211767.6865792812,2070103.1312396054,80.0
26,122616.32788420205,81744.21858946803,139646.37342367455,126182.36521996312,84121.57681330874,143707.69372273577,20.0
27,10938567.623093246,7292378.415395496,12457813.12630064,10942133.660429003,7294755.773619336,12461874.446599698,21.0
28,703638.5103263177,469092.3402175452,801366.081204973,700072.4729905569,466714.9819937046,797304.760905912,239.0
29,3842086.4534294517,2561390.968952968,4375709.57196132,3845652.4907652102,2563768.3271768065,4379770.892260378,26.0
30,1507521.5085517648,1005014.3390345097,1716899.4958506208,1511087.5458875257,1007391.6972583503,1720960.8161496818,27.0
31,98912.21698729332,65941.47799152888,112650.02490219517,102478.25432304885,68318.8362153659,116711.34520125008,233.0
32,81532.82369175089,54355.2157945006,92856.82698227184,85098.86102750641,56732.57401833761,96918.14728132675,29.0
33,959789.2744118542,639859.5162745694,1093093.3403023896,956223.2370760906,637482.1580507271,1089032.0200033255,35.0
34,1813693.3061732622,1209128.8707821746,2065595.1542528819,1817259.3435090177,1211506.2290060117,2069656.4745519366,115.0
35,305677.7519112385,203785.16794082566,348132.99523224385,309243.7892469967,206162.52616466448,352194.3155313018,32.0
36,10117962.423258362,6745308.282172241,11523234.982044246,10121528.460594125,6747685.640396084,11527296.302343309,33.0
37,581686.7775074657,387791.1850049771,662476.6077168359,578120.7401717101,385413.8267811401,658415.287417781,36.0
38,745656.5344648383,497104.3563098922,849219.9420293992,749222.5718005965,499481.71453373105,853281.2623284572,37.0
39,5513822.697015398,3675881.7980102655,6279631.404934203,5517388.734351156,3678259.156234104,6283692.7252332615,39.0
40,636326.0513187395,424217.36754582636,724704.6695574534,632760.0139829786,421840.00932198577,720643.3492583924,40.0
41,22684590.142443217,15123060.094962144,25835227.662226997,22688156.179778975,15125437.453185983,25839288.982526056,351.0
42,664511.5184883095,443007.6789922063,756804.784945019,660945.4811525512,440630.3207683675,752743.4646459612,96.0
43,91076.14054293986,60717.427028626575,103725.60450723706,87510.10320717897,58340.06880478598,99664.28420817605,128.0
44,659241.5677786845,439494.378519123,750802.8966368352,655675.530442921,437117.0202952807,746741.5763377711,44.0
45,138853.05068446966,92568.70045631312,158138.19661286823,142419.08802023056,94946.05868015371,162199.51691192924,45.0
46,297459.2976610955,198306.19844073034,338773.0890029143,301025.3349968564,200683.55666457093,342834.40930197533,46.0
47,1538374.3732528507,1025582.9155019005,1752037.48064908,1541940.4105886128,1027960.2737257419,1756098.8009481423,47.0
48,2911477.3534830813,1940984.9023220541,3315849.208133509,2915043.390818842,1943362.2605458947,3319910.52843257,48.0
49,164258.50027539913,109505.66685026608,187072.18086920455,167824.5376111627,111883.02507410846,191133.50116826862,107.0
50,1240463.3320437951,826975.5546958635,1412749.9059387667,1236897.2947080357,824598.1964720237,1408688.5856397073,98.0
51,352563.2324240794,235042.15494938625,401530.34803853487,348997.19508832385,232664.79672554924,397469.02773947996,49.0
52,580963.0728181531,387308.71521210205,661652.388487341,577397.0354823908,384931.3569882605,657591.0681882785,50.0
53,1189446.6863894654,792964.457592977,1354647.6150546689,1185880.6490537059,790587.0993691372,1350586.2947556095,167.0
54,2107077.416423926,1404718.277615951,2399727.057593916,2110643.4537596856,1407095.6358397906,2403788.377892975,116.0
55,5862541.894355102,3908361.2629034016,6676783.824126645,5866107.931690856,3910738.621127237,6680845.144425697,250.0
56,863383.8007021773,575589.2004681182,983298.2174663687,859817.7633664191,573211.8422442795,979236.8971673107,54.0
57,1283133.5966824654,855422.3977883103,1461346.5962216968,1279567.559346702,853045.039564468,1457285.2759226328,72.0
58,730641.5797797816,487094.38651985436,832119.5769714179,727075.542444022,484717.0282960147,828058.2566723584,55.0
59,1470259.3962429855,980172.930828657,1674462.0901656223,1473825.4335787464,982550.2890524976,1678523.4104646833,56.0
60,6479298.715208188,4319532.476805459,7379201.314542658,6482864.752543946,4321909.8350292975,7383262.634841716,58.0
61,1134178.2973593422,756118.864906228,1291703.060881473,1130612.260023584,753741.5066823893,1287641.740582415,59.0
62,331018.91397603764,220679.2759840251,376993.7631393762,327452.8766402794,218301.9177601863,372932.44284031825,60.0
63,446480.1392977941,297653.4261985294,508491.26975582103,442914.1019620386,295276.0679746924,504429.94945676613,61.0
64,878533.6260680752,585689.0840453835,1000552.1852441967,882099.6634038307,588066.4422692205,1004613.5055432516,178.0
65,1009552.4286374316,673034.9524249544,1149768.0437259637,1005986.3913016714,670657.5942011143,1145706.7234269034,63.0
66,382381.35761717363,254920.90507811576,435489.8795084477,385947.3949529345,257298.26330195635,439551.19980750873,209.0
67,3058617.6438933834,2039078.4292622556,3483425.6499896864,3062183.681229139,2041455.7874860927,3487486.9702887414,238.0
68,990531.754960823,660354.5033072154,1128105.6098164928,986965.7176250635,657977.1450833756,1124044.2895174334,65.0
69,575915.1628846498,383943.44192309986,655903.3799519623,572349.1255488899,381566.0836992599,651842.0596529024,64.0
70,136807.31679015845,91204.87786010563,155808.33301101378,140373.35412591667,93582.23608394443,159869.65331007174,66.0
71,738587.1916285916,492391.46108572773,841168.7460214515,742153.2289643511,494768.8193095674,845230.0663205109,67.0
72,1753735.5812084582,1169157.054138972,1997309.9674874106,1750169.5438726973,1166779.6959151314,1993248.6471883496,68.0
73,1541131.215867835,1027420.8105785567,1755177.218071701,1544697.2532035974,1029798.1688023983,1759238.5383707637,70.0
74,404795.19530393445,269863.4635359563,461016.7502072586,408361.2326396926,272240.8217597951,465078.0705063166,74.0
75,1316983.554275245,877989.0361834967,1499897.9368134735,1313417.5169394815,875611.6779596542,1495836.6165144094,75.0
76,1180671.0321751065,787114.021450071,1344653.1199772046,1177104.9948393456,784736.6632262304,1340591.7996781436,73.0
77,1724628.61289581,1149752.4085972067,1964160.3646868947,1728194.6502315737,1152129.7668210492,1968221.6849859587,79.0
78,76130.03496822774,50753.35664548516,86703.65093603714,72563.99763246953,48375.998421646356,82642.33063697918,81.0
79,794708.6847406779,529805.7898271186,905084.890954661,791142.6474049224,527428.4316032816,901023.5706556061,82.0
80,1306208.2151145753,870805.4767430502,1487626.0227693773,1309774.2524503348,873182.8349668899,1491687.343068437,84.0
81,5476089.657478135,3650726.438318757,6236657.66546121,5472523.620142378,3648349.0800949186,6232596.345162152,85.0
82,303441.9009091818,202294.60060612118,345586.60936879035,299875.8635734236,199917.2423822824,341525.2890697324,86.0
83,3206074.8283304917,2137383.2188869943,3651362.9989319486,3209640.8656662498,2139760.577110833,3655424.3192310063,88.0
84,812431.3942324563,541620.9294883042,925269.0878758531,815997.4315682146,543998.287712143,929330.408174911,89.0
85,1298906.2549557793,865937.5033038527,1479309.901477415,1302472.2922915374,868314.8615276916,1483371.221776473,90.0
86,322247.42036402796,214831.61357601866,367004.0065256985,318681.38302826975,212454.25535217984,362942.68622664054,175.0
87,1343925.6336428192,895950.4224285462,1530581.9716487664,1347491.670978583,898327.7806523886,1534643.2919478305,91.0
88,146576.92830369645,97717.95220246431,166934.8350125432,143010.8909679409,95340.59397862728,162873.5147134883,93.0
89,3865320.2069029296,2576880.1379352864,4402170.235639447,3868886.244238692,2579257.496159128,4406231.55593851,94.0
90,618804.6532686838,412536.43551245594,704749.7440004455,615238.6159329176,410159.07728861173,700688.4237013784,95.0
91,231870.42239454947,154580.28159636632,264074.6477271258,228304.38505878858,152202.92337252572,260013.32742806475,97.0
92,415610.7263149348,277073.81754328986,473334.4383031202,419176.76365069504,279451.17576713004,477395.75860218046,99.0
93,25690601.746467978,17127067.83097865,29258740.87792186,25694167.783803746,17129445.1892025,29262802.19822093,100.0
94,13489653.700743582,8993102.467162387,15363216.714735746,13493219.738079337,8995479.825386226,15367278.035034802,101.0
95,441034.6625133234,294023.10834221565,502289.476751285,444600.69984908163,296400.46656605444,506350.797050343,102.0
96,5993804.032102725,3995869.3547351495,6826276.814339214,5997370.06943848,3998246.712958987,6830338.1346382685,103.0
97,416271.7325100425,277514.4883400283,474087.25091421505,412705.69517428294,275137.1301161886,470025.93061515555,104.0
98,209301.29789236607,139534.19859491073,238370.92259963913,205735.26055660384,137156.84037106924,234309.6023005766,264.0
99,1122656.4380040022,748437.6253360015,1278580.9432823358,1119090.400668244,746060.2671121627,1274519.6229832778,105.0
100,5797434.38918893,3864956.259459287,6602633.6099096155,5801000.426524692,3867333.6176831285,6606694.930208677,106.0
101,601978.2110023558,401318.80733490386,685586.295863794,598412.1736665976,398941.449111065,681524.975564736,109.0
102,701954.8660002332,467969.91066682216,799448.5973891545,705520.9033359941,470347.26889066276,803509.9176882155,110.0
103,1673890.9887221958,1115927.325814797,1906375.8482669452,1670324.951386435,1113549.9675909565,1902314.5279678842,112.0
104,8547727.614985105,5698485.0766567355,9734912.005955257,8551293.652320866,5700862.434880576,9738973.326254318,108.0
105,1849719.341012031,1233146.227341354,2106624.80504148,1853285.3783477838,1235523.5855651891,2110686.1253405316,114.0
106,2120220.820730223,1413480.5471534817,2414695.934720531,2123786.858065978,1415857.9053773188,2418757.255019586,83.0
107,644099.4931116785,429399.6620744523,733557.756043856,640533.455775923,427022.30385061534,729496.4357448012,118.0
108,23536.05337610984,15690.702250739894,26804.94967834732,19970.016040350292,13313.344026900195,22743.62937928783,113.0
109,158718.74334070645,105812.49556047097,180763.0132491379,162284.78067646734,108189.85378431156,184824.33354819892,120.0
110,983749.0649868747,655832.7099912498,1120380.879568385,980183.0276511165,653455.351767411,1116319.559269327,119.0
111,937474.6490835415,624983.0993890277,1067679.4614562555,941040.6864192983,627360.4576128655,1071740.7817553119,121.0
112,1577548.3334612467,1051698.8889741644,1796652.2686641975,1573982.2961254911,1049321.5307503275,1792590.9483651426,122.0
113,53235.09649111245,35490.0643274083,60628.85989265584,56801.13382687065,37867.4225512471,64690.1801917138,123.0
114,2054142.0618718383,1369428.0412478922,2339439.570465149,2057708.0992075938,1371805.3994717293,2343500.890764204,124.0
115,879724.6109428058,586483.0739618705,1001908.584684862,883290.6482785653,588860.4321857102,1005969.9049839216,125.0
116,261606.40107558275,174404.26738372183,297940.62344719144,258040.3637398252,172026.90915988348,293879.30314813426,126.0
117,929910.4122595455,619940.274839697,1059064.6361844824,926344.374923786,617562.9166158574,1055003.315885423,256.0
118,1874583.1800785156,1249722.1200523437,2134941.9550894205,1878149.217414271,1252099.4782761808,2139003.2753884755,129.0
119,515041.11049403506,343360.7403293567,586574.598062651,518607.14782979595,345738.0985531973,590635.918361712,130.0
120,3680648.293451779,2453765.5289678527,4191849.4453200814,3684214.3307875427,2456142.887191695,4195910.765619146,131.0
121,12660784.006676717,8440522.67111781,14419226.22982626,12664350.044012478,8442900.029341651,14423287.550125321,132.0
122,622134.8124452194,414756.54163014627,708542.4252848332,625700.8497809749,417133.89985398325,712603.7455838881,133.0
123,3581515.0952896527,2387676.730193102,4078947.7474132157,3585081.1326254094,2390054.0884169396,4083009.067712272,134.0
124,1065443.1238599727,710295.4159066484,1213421.335507191,1069009.1611957308,712672.7741304872,1217482.655806249,127.0
125,1440718.4056825328,960478.9371216885,1640818.1842495513,1444284.4430182963,962856.295345531,1644879.5045486153,136.0
126,72501.83140079732,48334.55426719822,82571.53020646362,68935.79406503643,45957.196043357624,78510.2099074026,137.0
127,1459833.6350131505,973222.4233421005,1662588.3065427549,1463399.672348906,975599.7815659374,1666649.6268418098,138.0
128,2325377.786085673,1550251.857390449,2648346.9230420166,2328943.823421429,1552629.2156142858,2652408.2433410715,145.0
129,2492973.325003981,1661982.2166693206,2839219.620143423,2496539.362339742,1664359.5748931612,2843280.940442484,140.0
130,1081730.193804776,721153.4625365173,1231970.4984998838,1085296.2311405349,723530.8207603566,1236031.8187989425,141.0
131,4072853.3763855356,2715235.584257024,4638527.4564390825,4069287.3390497724,2712858.2260331814,4634466.136140018,273.0
132,733271.9120477379,488847.94136515853,835115.2331654791,729705.8747119782,486470.5831413189,831053.9128664196,142.0
133,1745851.1180972815,1163900.7453981878,1988330.4400552374,1749417.1554330399,1166278.1036220265,1992391.7603542954,143.0
134,1878284.3004892902,1252189.5336595268,2139157.1200016914,1881850.3378250485,1254566.8918833656,2143218.4403007496,144.0
135,8835201.248752344,5890134.165834896,10062312.53330128,8838767.286088103,5892511.524058735,10066373.853600338,28.0
136,912140.2985893241,608093.5323928827,1038826.4511711746,915706.3359250823,610470.8906167216,1042887.7714702326,147.0
137,1443384.9239082823,962256.6159388549,1643855.052228877,1446950.9612440432,964633.9741626955,1647916.372527938,148.0
138,5467162.841087918,3644775.227391945,6226491.01346124,5470728.878423676,3647152.585615784,6230552.333760298,149.0
139,565068.6581595176,376712.4387730117,643550.4162372283,561502.6208237594,374335.0805491729,639489.0959381703,150.0
140,565068.6581595176,376712.4387730117,643550.4162372283,561502.6208237594,374335.0805491729,639489.0959381703,150.0
141,565068.6581595176,376712.4387730117,643550.4162372283,561502.6208237594,374335.0805491729,639489.0959381703,150.0
142,565068.6581595176,376712.4387730117,643550.4162372283,561502.6208237594,374335.0805491729,639489.0959381703,150.0
143,1425502.7710944922,950335.1807296615,1623489.2670798383,1421936.7337587366,947957.8225058245,1619427.9467807834,153.0
144,2599169.650365102,1732779.766910068,2960165.435138033,2602735.6877008644,1735157.1251339095,2964226.755437095,156.0
145,2599169.650365102,1732779.766910068,2960165.435138033,2602735.6877008644,1735157.1251339095,2964226.755437095,156.0
146,1026352.7533773239,684235.1689182159,1168901.7469019522,1029918.7907130821,686612.5271420548,1172963.0672010102,157.0
147,1714291.4542690834,1142860.9695127222,1952387.4895842338,1717857.4916048443,1145238.3277365628,1956448.8098832949,158.0
148,4228946.243764097,2819297.4958427316,4816299.8887313325,4232512.281099861,2821674.8540665735,4820361.209030396,159.0
149,1930762.0020576827,1287174.6680384553,2198923.391232361,1934328.039393445,1289552.0262622966,2202984.7115314235,160.0
150,461909.71189148666,307939.8079276578,526063.838543082,458343.67455572577,305562.4497038172,522002.518244021,161.0
151,1517261.2828541175,1011507.521902745,1727992.016583856,1513695.2455183526,1009130.1636789017,1723930.6962847905,154.0
152,2911911.770777583,1941274.513851722,3316343.9611633583,2915477.8081133496,1943651.8720755663,3320405.281462426,163.0
153,450162.14832951024,300108.09888634016,512684.66893083113,446596.1109937507,297730.7406625005,508623.34863177163,162.0
154,842717.0041101696,561811.3360734464,959761.0324588042,846283.0414459305,564188.694297287,963822.3527578652,221.0
155,21595846.944718037,14397231.29647869,24595270.131484427,21599412.982053798,14399608.654702531,24599331.45178349,165.0
156,3205906.549801782,2137271.033201188,3651171.3483853624,3209472.5871375375,2139648.3914250247,3655232.6686844174,180.0
157,1998783.6129823253,1332522.4086548835,2276392.4481187593,1995217.5756465616,1330145.050431041,2272331.127819695,299.0
158,2965309.2823909023,1976872.854927268,3377157.793834083,2968875.3197266655,1979250.2131511106,3381219.114133147,166.0
159,3856551.8982917825,2571034.598861188,4392184.106387863,3860117.9356275406,2573411.9570850274,4396245.426686921,168.0
160,98220.6618713765,65480.441247584335,111862.42046462324,101786.6992071347,67857.79947142315,115923.7407636812,169.0
161,9357374.937473161,6238249.958315441,10657010.345455546,9360940.974808918,6240627.316539278,10661071.6657546,170.0
162,3793641.9016936147,2529094.6011290764,4320536.610262172,3797207.939029373,2531471.959352915,4324597.9305612305,171.0
163,1668992.8144379298,1112661.876291953,1900797.3719987532,1672558.8517736918,1115039.2345157946,1904858.6922978158,172.0
164,337589.4627661122,225059.6418440748,384476.8881502944,334023.4254303526,222682.2836202351,380415.5678512349,173.0
165,1258618.5432163537,839079.0288109025,1433426.674218625,1255052.5058805982,836701.6705870655,1429365.35391957,174.0
166,1001951.9153551466,667967.9435700978,1141111.903598917,998385.8780193911,665590.5853462607,1137050.583299862,177.0
167,795974.4872508204,530649.6581672136,906526.4993689898,792408.4499150595,528272.299943373,902465.1790699288,179.0
168,1660142.5368672772,1106761.6912448516,1890717.8892099545,1656576.4995315163,1104384.333021011,1886656.5689108935,117.0
169,934079.2103653311,622719.4735768874,1063812.4340271826,930513.1730295717,620342.1153530477,1059751.1137281233,146.0
170,1774123.8537354616,1182749.235823641,2020529.9445320535,1777689.8910712185,1185126.594047479,2024591.26483111,183.0
171,10362147.191746706,6908098.127831138,11801334.301711526,10365713.22908247,6910475.48605498,11805395.62201059,185.0
172,19393.209228760377,12928.806152506917,22086.71051053265,15827.171892998143,10551.44792866543,18025.39021147011,184.0
173,443262.6598590986,295508.43990606576,504826.9181728623,446828.6971948595,297885.79812990635,508888.23847192334,187.0
174,732630.565599683,488420.3770664553,834384.8108218611,729064.5282639221,486043.0188426147,830323.4905228001,188.0
175,457100.70492740395,304733.803284936,520586.91394509893,453534.6675916417,302356.4450610945,516525.5936460364,189.0
176,733416.5096297569,488944.33975317125,835279.9137450008,729850.4722939973,486566.98152933153,831218.5934459413,190.0
177,321000.0280324059,214000.0186882706,365583.3652591289,317433.99069664767,211622.66046443177,361522.044960071,191.0
178,1775215.1699841877,1183476.7799894584,2021772.8324819915,1778781.20731995,1185854.1382133,2025834.152781054,244.0
179,3865367.223359848,2576911.4822398988,4402223.782159827,3868933.26069561,2579288.8404637403,4406285.10245889,192.0
180,107017.9805158796,71345.32034391972,121881.58892086287,103451.9431801187,68967.96212007913,117820.26862180185,193.0
181,2324124.508808697,1549416.3392057982,2646919.5794765716,2327690.546144453,1551793.697429635,2650980.8997756266,194.0
182,119790.45382660149,79860.30255106765,136428.0168580739,116224.41649084595,77482.94432723064,132366.696559019,195.0
183,141448.0619874995,94298.70799166635,161093.62615243,145014.0993232604,96676.06621550694,165154.946451491,272.0
184,46798.95850256106,31199.30566837404,53298.813850138984,43232.92116679748,28821.947444531655,49237.49355107491,196.0
185,1014141.1306730894,676094.0871153929,1154994.0654887962,1017707.1680088476,678471.4453392318,1159055.3857878542,197.0
186,2629146.42383074,1752764.2825538267,2994305.6493627876,2632712.4611664983,1755141.6407776657,2998366.9696618454,200.0
187,1997079.6282900271,1331386.418860018,2274451.798885864,2000645.6656257852,1333763.7770838568,2278513.119184922,199.0
188,2192548.16531598,1461698.7768773201,2497068.7438320885,2196114.2026517396,1464076.1351011598,2501130.0641311477,198.0
189,1463169.126954124,975446.0846360828,1666387.061253308,1466735.164289885,977823.4428599234,1670448.381552369,25.0
190,1161892.1639111438,774594.7759407625,1323266.0755654692,1158326.1265753882,772217.4177169255,1319204.7552664143,201.0
191,32189.69581332173,21459.797208881155,36660.4868985053,28623.658477566205,19082.438985044137,32599.166599450396,202.0
192,2074046.2326563767,1382697.4884375844,2362108.209414207,2077612.2699921401,1385074.8466614268,2366169.5297132707,277.0
193,2107661.710742261,1405107.8071615074,2400392.5039009084,2104095.6734065,1402730.4489376668,2396331.1836018474,203.0
194,2078961.1057017022,1385974.0704678015,2367705.7037158273,2082527.143037463,1388351.4286916421,2371767.0240148883,38.0
195,3172439.190312381,2114959.460208254,3613055.7445224337,3176005.227648139,2117336.8184320927,3617117.0648214915,276.0
196,275160.37376029807,183440.24917353204,313377.09233811725,278726.4110960536,185817.60739736905,317438.41263717215,207.0
197,998034.2363761185,665356.1575840791,1136650.1025394683,1001600.2737118774,667733.5158079183,1140711.422838527,210.0
198,1092466.8560728226,728311.2373818818,1244198.3638607147,1096032.893408581,730688.5956057205,1248259.6841597725,211.0
199,118268.54676075568,78845.69784050378,134694.73381086063,121834.58409651389,81223.0560643426,138756.0541099186,212.0
200,5679135.829741058,3786090.5531607056,6467904.694982871,5675569.792405297,3783713.194936865,6463843.37468381,208.0
201,2520316.457711862,1680210.9718079078,2870360.4101718427,2523882.495047628,1682588.3300317521,2874421.7304709097,216.0
202,686591.7466207935,457727.831080529,781951.711429237,683025.7092850354,455350.47285669023,777890.391130179,176.0
203,509158.2888679632,339438.8592453088,579874.7178774024,505592.2515321969,337061.5010214646,575813.3975783354,217.0
204,1852401.6571610163,1234934.438107344,2109679.6651000464,1855967.6944967785,1237311.7963311856,2113740.985399109,219.0
205,266237.4648709692,177491.64324731278,303214.89054749266,262671.42753521097,175114.285023474,299153.5702484347,220.0
206,1449966.427024537,966644.2846830247,1651350.653000167,1453532.4643602953,969021.6429068635,1655411.973299225,222.0
207,440084.3988295578,293389.5992197052,501207.23200032976,443650.43616532144,295766.9574435476,505268.5522993938,223.0
208,2345101.314584875,1563400.8763899165,2670809.830499441,2348667.3519206345,1565778.2346137564,2674871.1507985005,213.0
209,202496.68722339146,134997.79148226097,230621.22711552915,206062.7245591577,137375.14970610515,234682.54741459628,224.0
210,687292.9848282877,458195.3232188585,782750.3438322166,690859.0221640486,460572.6814426991,786811.6641312776,227.0
211,3323033.009059258,2215355.339372839,3784565.371428599,3326599.0463950215,2217732.697596681,3788626.6917276634,226.0
212,231750.61668444358,154500.41112296237,263938.20233506075,228184.5793486827,152123.05289912177,259876.8820359997,230.0
213,216170.58198685056,144113.72132456704,246194.2739294687,212604.54465109235,141736.36310072822,242132.95363041075,225.0
214,741192.4765632635,494128.3177088423,844135.8760859389,744758.513899023,496505.675932682,848197.1963849984,229.0
215,1504593.962135704,1003062.6414238026,1713565.3457656628,1508159.999471462,1005439.9996476414,1717626.6660647208,215.0
216,23553684.84621799,15702456.564145327,26825029.963748265,23557250.88355374,15704833.92236916,26829091.284047313,231.0
217,644142.8697319799,429428.57982131996,733607.1571947549,640576.8323962163,427051.22159747756,729545.8368956908,240.0
218,697004.9791903185,464669.98612687906,793811.226300085,693438.9418545576,462292.62790303846,789749.906001024,234.0
219,3053103.7571786116,2035402.5047857412,3477145.9456756413,3056669.7945143688,2037779.863009579,3481207.2659746977,235.0
220,59919.93468585938,39946.623123906254,68242.14783667318,56353.89735010117,37569.26490006745,64180.82753761522,155.0
221,7548869.374516058,5032579.583010705,8597323.454309953,7552435.41185181,5034956.94123454,8601384.774609005,236.0
222,813622.1072897975,542414.7381931983,926625.1777467139,817188.1446255584,544792.0964170389,930686.4980457749,237.0
223,1904435.1238960046,1269623.4159306698,2168940.002214894,1908001.1612317655,1272000.7741545103,2173001.322513955,243.0
224,3852480.73287664,2568320.4885844267,4387547.501331729,3848914.695540879,2565943.130360586,4383486.181032668,249.0
225,1476512.5644313921,984341.7096209282,1681583.7539357522,1480078.6017671544,986719.0678447696,1685645.0742348146,251.0
226,291976.3557154682,194650.9038103121,332528.6273426165,288410.31837970327,192273.54558646883,328467.3070435509,181.0
